"","sample.ag..10000..replace...T.","sample.conta..10000..replace...T.","cdlc","valor"
"824","02","228",54,32.9178232929794
"825","02","148",57,53.3791156884495
"826","01","198",48,48.231019650082
"827","02","232",55,56.9672052791957
"828","01","187",57,60.1640415689514
"829","02","154",49,38.7471412075376
"830","02","153",60,52.5387430902188
"831","02","150",53,38.5417553406182
"832","01","196",58,56.8653682855033
"833","02","173",48,75.6048647891751
"834","02","201",59,34.4491307818663
"835","02","221",53,50.5570194522099
"836","02","232",45,55.2397939429759
"837","01","217",52,73.7554336271948
"838","02","151",56,33.8535570131997
"839","01","221",57,36.7658699973337
"840","02","210",60,45.8897610371358
"841","02","229",55,47.4756153138559
"842","01","211",45,48.5215353803506
"843","01","235",47,25.651305597055
"844","02","164",51,65.6443658780081
"845","01","159",46,56.9305112871951
"846","01","221",59,57.1539894045328
"847","02","233",51,54.9608773825911
"848","01","150",59,61.8560892957026
"849","01","240",55,20.6768194286337
"850","01","214",57,31.1006523309255
"851","01","212",58,55.5337163345064
"852","02","148",46,46.2375693520313
"853","01","142",54,45.7113526659387
"854","01","221",48,74.4121253025301
"855","01","202",52,59.194030561454
"856","02","227",56,27.412264429266
"857","01","188",51,57.1363510454392
"858","02","190",47,70.6735682054193
"859","01","165",60,51.2278810483009
"860","01","151",60,62.7602820601561
"861","02","158",45,60.4523854077812
"862","02","187",55,34.9605553469745
"863","02","240",54,54.0618156473656
"864","01","220",58,59.8342107531903
"865","02","152",60,87.459354079742
"866","02","151",59,47.7479040972624
"867","02","167",49,61.6652231809635
"868","02","196",52,74.3924514939417
"869","02","229",54,60.3955141152811
"870","01","172",47,44.1840073811995
"871","01","202",50,68.576035380005
"872","01","172",51,76.077681880513
"873","02","177",51,42.6469545429913
"874","02","217",55,50.2615383709891
"875","01","191",55,50.4273136755193
"876","02","200",56,49.9489615446414
"877","02","228",50,53.133379662588
"878","02","233",53,34.3377993918567
"879","01","165",47,47.211708739627
"880","02","232",46,47.7039481849187
"881","02","152",54,33.5479705660764
"882","02","202",50,72.4746009631656
"883","01","149",52,45.5665003367499
"884","01","218",58,64.4751101133103
"885","02","234",58,44.3934736111593
"886","02","162",55,33.636657749217
"887","01","198",50,63.6209147756969
"888","02","163",60,61.7173513911956
"889","01","223",45,51.1578959607942
"890","02","144",45,46.418851210164
"891","01","148",58,61.1933411617622
"892","01","238",46,69.4755013262196
"893","01","222",58,51.0706990645825
"894","02","178",59,65.1168558807811
"895","02","153",52,27.2389889708549
"896","01","154",55,48.7783561310198
"897","01","191",59,46.2535693091703
"898","02","226",49,45.0183994656059
"899","01","203",48,74.1233455288907
"900","01","176",56,50.5999718861422
"901","01","187",49,46.031930991319
"902","01","195",51,57.3730545508937
"903","02","173",60,32.1913056588159
"904","01","198",56,61.961429622146
"905","02","180",57,41.1046922996969
"906","01","148",55,41.5577484822207
"907","01","237",45,58.7434355618604
"908","01","226",56,28.3512724346692
"909","02","238",60,52.7106690715744
"910","01","183",54,43.3616942455602
"911","01","155",47,60.7659440555588
"912","02","154",56,55.0608940731082
"913","02","221",48,59.5157076318212
"914","02","183",47,71.072011697564
"915","01","168",50,67.2051918071659
"916","01","208",57,57.4778570801772
"917","02","191",57,53.5347063109536
"918","01","225",54,69.6932489760221
"919","02","190",60,48.7600935545723
"920","01","212",50,80.6203831154651
"921","02","235",54,22.17562133359
"922","02","213",55,30.1161469647373
"923","02","162",60,51.8174776567256
"924","01","145",45,74.1214100084188
"925","01","190",52,64.0999050929773
"926","01","196",59,54.5314748811582
"927","01","211",45,38.0217390451338
"928","01","211",60,56.0052552511078
"929","01","229",53,37.8722621525556
"930","02","227",58,59.4762934994044
"931","01","199",54,78.5527742187096
"932","02","208",46,11.3475367273152
"933","02","222",47,53.7807055096836
"934","02","162",52,52.6810001149474
"935","02","183",50,62.3005934866805
"936","02","188",60,57.5316000886118
"937","02","178",45,29.455772914094
"938","01","181",54,58.9738796101807
"939","02","212",58,54.6107183885
"940","01","156",51,60.0208253367921
"941","02","202",60,43.6762637947275
"942","02","229",58,75.6341585671119
"943","01","149",48,56.7334658180341
"944","02","210",49,57.3113426685968
"945","01","203",54,27.9312392537374
"946","01","164",60,61.6051883942983
"947","01","174",52,28.6890012716194
"948","01","142",46,42.8779859225139
"949","02","183",46,55.3093160103727
"950","01","182",50,57.9513592486044
"951","02","197",51,58.8535672645198
"952","02","230",59,57.1945009593921
"953","01","230",58,85.3797161310306
"954","02","199",57,56.4844319258642
"955","01","147",51,35.9996525196565
"956","01","183",53,38.1656512422078
"957","02","169",57,71.3504566819808
"958","02","147",56,64.8886062286322
"959","02","221",50,31.6551217077814
"960","01","174",51,36.5093214449371
"961","02","196",59,41.5420807901124
"962","01","148",58,52.5353513292381
"963","01","203",45,59.0516610015364
"964","01","199",51,61.8915047442614
"965","01","211",56,18.586899962943
"966","01","173",54,73.8981632222294
"967","02","168",57,47.6920034873
"968","01","156",51,17.7904797999114
"969","01","202",48,71.2518837677725
"970","02","187",55,48.611748884845
"971","01","215",50,79.2371550855144
"972","01","211",50,62.2411241329644
"973","02","210",60,62.9192022029537
"974","02","180",49,32.4253446507529
"975","01","163",47,32.4550277378676
"976","02","147",48,42.6931992653291
"977","01","234",51,67.3654819800022
"978","02","184",53,45.3938622949295
"979","01","217",48,60.2367703494365
"980","02","200",52,47.5511823600007
"981","01","235",47,81.0505054391105
"982","02","217",56,67.5146292640771
"983","02","178",54,41.4602385049484
"984","02","198",59,48.5230837854965
"985","01","176",54,74.8020818853278
"986","01","167",46,29.3639169788194
"987","02","227",49,25.2526383321334
"988","01","192",52,46.8256130037228
"989","02","188",46,49.6522195032925
"990","02","212",49,63.5727462044027
"991","01","156",57,43.0983410335623
"992","02","182",50,50.1173419327244
"993","02","190",56,47.3284845545477
"994","01","175",48,60.0746996655969
"995","02","223",50,35.8570561701452
"996","02","166",45,60.9903967709753
"997","01","153",45,57.0843612967858
"998","02","162",47,57.5682033669782
"999","01","173",58,60.7326453977457
"1000","01","189",45,28.2981127792665
"1001","01","182",47,54.8971654708263
"1002","02","223",51,39.5203843034243
"1003","01","227",60,55.1394210231264
"1004","02","164",55,27.7261714278191
"1005","01","167",53,67.0289119023916
"1006","02","206",52,41.9042446887663
"1007","02","212",46,71.7922542699806
"1008","01","180",48,50.3702084132013
"1009","01","149",50,35.5020203211372
"1010","01","207",45,46.0011087134378
"1011","01","192",49,34.8074981632153
"1012","02","200",53,48.1816582875935
"1013","01","164",48,62.3280260309046
"1014","01","222",49,50.6988025366856
"1015","02","148",54,39.4561102086078
"1016","01","150",51,68.6489775111824
"1017","02","212",46,51.6659613469025
"1018","02","173",49,53.0048627885921
"1019","01","235",49,46.5503672943289
"1020","01","204",52,67.7209342596764
"1021","02","198",45,37.2436619347412
"1022","01","200",49,40.6781216890288
"1023","01","222",48,49.3109029783235
"1024","01","239",47,53.0135470058285
"1025","02","196",45,45.2057437550999
"1026","01","225",53,61.4395995917321
"1027","01","211",56,66.8920165461115
"1028","02","202",45,67.3831353269809
"1029","01","201",51,47.923833653308
"1030","02","223",51,49.2884948366059
"1031","02","222",46,31.4134419086556
"1032","01","174",45,61.8760109798972
"1033","02","203",55,44.2524539168599
"1034","01","156",59,52.463446420863
"1035","01","203",46,59.6148850765211
"1036","01","168",47,78.6447628340962
"1037","01","158",49,43.3480779696274
"1038","01","170",48,35.430472149068
"1039","02","184",46,54.160082741404
"1040","01","167",59,42.7573812170824
"1041","01","215",57,44.7285323238521
"1042","01","164",58,30.639184910922
"1043","02","152",56,49.5962154637377
"1044","02","183",52,53.9883131454382
"1045","01","178",51,55.1625012894362
"1046","01","230",45,37.6543634313642
"1047","02","235",54,57.5378791655379
"1048","01","161",51,51.7225012214692
"1049","01","187",55,54.2109976799051
"1050","02","164",50,24.9350764707141
"1051","02","206",55,32.9015618303468
"1052","01","196",56,40.599568830997
"1053","01","185",48,56.2872961462545
"1054","02","141",53,47.1545977324214
"1055","01","174",51,75.4256801022509
"1056","01","192",46,41.6969903199297
"1057","02","147",56,52.0936660213286
"1058","01","186",58,26.0960340694264
"1059","01","222",60,38.7677265283168
"1060","02","160",57,34.1422639247327
"1061","01","226",58,66.1663927182713
"1062","02","228",60,42.8191534484684
"1063","01","165",51,34.6120219990943
"1064","02","185",57,49.4338804704679
"1065","02","173",47,44.2357151421794
"1066","02","179",55,68.9250674139384
"1067","02","233",56,58.3227948817063
"1068","01","220",58,35.5084460030833
"1069","02","187",56,65.7393519145
"1070","02","233",59,56.0067228911723
"1071","01","222",57,45.4199984161661
"1072","01","240",49,57.9937261185887
"1073","02","234",54,50.4022601518215
"1074","01","141",48,43.6738552320813
"1075","01","164",50,15.5863217585414
"1076","01","231",60,43.2664313139787
"1077","01","215",56,63.0160718082855
"1078","02","205",47,34.8735583763216
"1079","02","218",57,74.2604053825894
"1080","01","155",54,97.369759230379
"1081","02","228",60,78.1939605345287
"1082","02","235",49,43.7109041303601
"1083","01","229",54,68.3691435692805
"1084","01","219",47,42.4082287298028
"1085","02","201",54,48.6994361364966
"1086","02","214",59,59.2517842186802
"1087","02","173",48,48.3720950407355
"1088","02","172",47,32.5149563361883
"1089","02","193",46,36.4876388619113
"1090","02","182",46,38.6222479639404
"1091","02","159",59,51.440010016516
"1092","02","169",58,35.7024424094396
"1093","02","177",49,18.842895861028
"1094","01","232",54,63.441112730063
"1095","01","161",59,51.0286233646019
"1096","01","154",56,66.224182609505
"1097","02","148",50,57.6333446979935
"1098","01","162",58,30.9322691988315
"1099","01","201",60,46.3714662106775
"1100","02","148",57,41.7716000085859
"1101","02","182",45,40.8749241531503
"1102","01","209",59,24.7326536182688
"1103","01","211",54,83.292816636597
"1104","02","206",59,35.2748684653092
"1105","02","223",50,29.5758184915885
"1106","01","178",50,44.6585474152187
"1107","02","142",48,57.6456911339276
"1108","01","201",60,28.343966152332
"1109","02","209",58,36.4704323889535
"1110","02","187",45,56.7836862489648
"1111","02","196",49,26.4207415746186
"1112","02","220",45,65.7628618000674
"1113","01","169",49,39.7022326667759
"1114","02","193",52,45.3108828992358
"1115","01","169",60,63.8791831256623
"1116","01","231",46,67.0886299280081
"1117","01","190",52,35.59750531321
"1118","02","223",55,71.6059733905467
"1119","01","202",51,27.6562625142986
"1120","02","196",57,43.1870859011721
"1121","01","195",55,49.7341199036768
"1122","02","230",60,70.5505591940701
"1123","02","227",50,32.1548651732821
"1124","01","169",53,67.0071003968435
"1125","02","209",53,59.5342420309269
"1126","01","235",46,66.8460606029134
"1127","01","226",51,51.3569666011158
"1128","02","188",54,29.8100417368622
"1129","02","192",47,74.4693417180888
"1130","02","230",51,49.3653614740512
"1131","01","220",48,68.508127650673
"1132","02","181",52,73.7076089078751
"1133","02","190",49,55.3548009968481
"1134","01","216",56,38.1732536766116
"1135","02","145",53,56.5089444158807
"1136","01","220",57,58.0716742693484
"1137","02","162",45,49.5840190288261
"1138","02","233",46,69.4920490320859
"1139","02","177",54,60.0054093614948
"1140","01","218",51,61.7479783957483
"1141","02","217",57,56.4495759403271
"1142","02","217",56,46.1841218197847
"1143","02","197",47,40.9808279838079
"1144","01","168",52,26.7438560943936
"1145","02","220",57,53.3246447454292
"1146","01","178",58,63.8361569668693
"1147","01","240",47,54.8631455991093
"1148","02","169",58,47.000244478484
"1149","02","189",48,50.6538327774261
"1150","02","224",54,48.2001060534886
"1151","02","187",60,40.8001115856575
"1152","01","194",51,41.2754578716932
"1153","01","163",56,58.1227950297244
"1154","01","190",45,76.5678147818221
"1155","01","227",60,61.0346987991411
"1156","01","151",46,51.1705997124508
"1157","01","149",45,67.1864254563767
"1158","01","224",45,50.4570846383951
"1159","02","195",59,41.3811665697644
"1160","01","224",60,51.7746548952105
"1161","02","149",54,26.632443149849
"1162","02","234",53,54.940303357334
"1163","01","166",53,53.9474679514697
"1164","01","190",50,46.6805914067263
"1165","01","232",49,71.8880823614145
"1166","02","182",49,48.3461787530704
"1167","01","213",54,38.3705194684397
"1168","02","182",45,18.5736369556275
"1169","02","148",57,66.9509830491577
"1170","02","157",45,30.6646190273681
"1171","01","208",52,50.1236064936186
"1172","01","231",60,51.920965117907
"1173","01","164",49,50.050725910877
"1174","02","175",51,33.2187660201398
"1175","01","226",48,15.9736757758219
"1176","01","189",47,21.3415228008594
"1177","02","211",48,52.2253978243033
"1178","02","211",60,52.1182295837702
"1179","01","218",58,62.5710158082922
"1180","01","203",46,69.8302623501916
"1181","01","142",57,68.884947493446
"1182","01","213",46,45.6251340306912
"1183","02","218",50,46.1750866965631
"1184","01","173",59,28.5062016540369
"1185","02","162",47,61.3725348817812
"1186","01","212",53,54.3711709116747
"1187","01","160",55,18.8497689300495
"1188","01","150",50,42.6090778135307
"1189","02","211",56,53.4448452068193
"1190","01","164",56,58.3558359032035
"1191","02","240",53,69.0995809718689
"1192","02","206",46,33.7472002867416
"1193","01","186",46,50.9130321340962
"1194","01","215",45,37.9450986660763
"1195","01","146",47,44.2398247935995
"1196","02","221",51,68.2894367602039
"1197","01","171",52,42.2225330143144
"1198","02","175",60,45.5426724764104
"1199","01","172",46,50.5337605732648
"1200","02","228",48,75.394979160308
"1201","02","238",59,48.2233237215407
"1202","01","141",58,56.2798195427586
"1203","02","224",51,48.3638249358749
"1204","02","200",48,49.1146603927498
"1205","01","151",51,64.6044210009964
"1206","01","161",50,70.9092229110895
"1207","02","216",59,92.394766632949
"1208","01","148",56,55.9229306496669
"1209","01","195",52,47.8589002052051
"1210","02","146",51,40.8040967427016
"1211","01","229",56,63.5734196379714
"1212","01","152",59,35.78660470009
"1213","02","187",48,41.8712457657832
"1214","01","197",60,35.3932603961143
"1215","01","151",50,37.0981120364989
"1216","01","144",56,28.2256211682339
